,restaurantID,name,reviewID,Review Sentiment,rating_y
235,-guHhnAYoW7chTG4Vc5g4Q,Nuts On Clark Union Station Inc,_0aR1Og15gMxQpmcQ7ql2w,negative,4
236,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,2Fy6ssgzhb6AI95tH03Puw,positive,3
237,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,6Hh_qaZ-Jw4sC-YKEBx3ow,negative,2
238,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,77xg_6DH3G0Yddf9USJ9Zw,negative,3
239,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,7N5sfU8pAANIlmHH9NXimg,positive,4
240,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,8lC0VtCrai6ggQ7krsLrYg,positive,4
241,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,CHck3oR2HmTgWZE9Zc29eQ,positive,4
242,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,F1mshcnPUjcYO7MEBImsDA,negative,3
243,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,frXCr-xiq2VuN0iuNFKB1A,positive,4
244,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,hG5OkH21KG43Kcfb0IZj1Q,negative,3
245,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,iAoo-FXTB9K3i4S5_mOFNQ,negative,4
246,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,JFE123J1AG94mHRCInK9KQ,positive,4
247,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,jhx6eMaUOP_D1UO0C_sdqQ,positive,4
248,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,lLBD-P5ieAVWwJyaP-KLgg,positive,4
249,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,ME38Nzl1kOl4PkB6z0kgtA,negative,4
250,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,nAO604M4fi2cR6cSnRBhnA,positive,4
251,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,o1vA3youpNA2wDz7dlWSUg,negative,4
252,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,O3U_JRWLNBUL1JGRZC_Jfw,negative,3
253,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,o9Xi9y1045xIXa6xDB08DQ,positive,4
254,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,PFxMZ-NHE0BY8dvZOZIZmw,positive,5
255,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,RPf4rmwH3909aCbQDr5piA,positive,4
256,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,SiACT35CPLA6KFporW8YDA,positive,3
257,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,Thk9DSjeekv0ZUzuaZZdTg,negative,4
258,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,W7d4U6tYkGkv7HbIEEx9ig,positive,4
259,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,xp2KwyAr8jnU0cc7sO7hgA,negative,3
260,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,XV4jqkzUetPDSqqTVytwkA,negative,4
261,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,YGjuEPax9eRaUzvQECOK6Q,negative,5
262,-iC6IMSJaNL8BcWHxvf9Sg,Roti Mediterranean Grill,_YpW8ASDhND_CXvIjQPE8Q,positive,5
263,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,BpMTdv_6Uw4zrUTSxaEM0A,positive,4
264,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,E8pF4lyjt6eNhbY7EaOR3A,negative,3
265,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,HDBYfGg9qG3I0s1EWLY8Sg,negative,2
266,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,hY4pMINarLA6tnYFUjRiXg,positive,5
267,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,Ix_1GDfJZs-KY-NWLvAjlA,negative,5
268,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,jZxy5i07CgDMGdjtB3LF0g,negative,4
269,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,qCCpvGVvzockXnq5tx13eg,positive,3
270,-iXqnFg4a_IlGq4gqFXrSw,Chipotle Mexican Grill,ygAPguEXVZu3XZKEg76dtw,positive,2
271,-jBvJsJZxs-dEDKZsDXIug,All Tangled Up Salon and Spa,BhhiJ1qCSNonY2DUMQdhHw,positive,5
272,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,2IAU5-Vzzza3rufN9N-b-A,positive,3
273,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,5Q-tWYuAXBXz77-ybgDsKw,positive,4
274,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,dwFwxLB-9itNUeL7FH6Cpw,positive,4
275,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,H-Y_gJH6BlkelyAuQcp_pA,positive,3
276,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,h2D9OPIOlVa3UvIW_ZUXXQ,negative,4
277,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,hc-NKfHxtdSk362iK-rB-g,positive,4
278,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,JSkwNUfkrpoAVMhtupG05w,positive,5
279,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,S41JOX2jR_BKxL4qD9hz8g,positive,5
280,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,W8QnxW3DYyz5EDPvoF-Iww,positive,3
281,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,XkLcJxNGfZX2_zLOmzqLgQ,negative,3
282,-kOOJJZNsTy6upgze1jRfA,Caribou Coffee,zmQqTpy1C7mB0dAOOWStVQ,positive,3
283,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,5wbwbNlk2_5EolStv_NYcQ,positive,2
284,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,gq_5LfOF6ZOKuFwgUiesng,negative,2
285,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,NFDVa4Y1ibIFpQzCNWWLrw,negative,1
286,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,pdWkJ1gKIfs2d3BOlezHeA,negative,1
287,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,QrDUbxHNISsP7Z9k3dP4GA,positive,2
288,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,SU_GANoTpmRxqCAb6x0Abw,negative,2
289,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,v8lQmErVr_w6mXuP6bw3Og,negative,1
290,-kwXSPyiUMsP6FCzUEYJmA,Mei's Kitchen,XuvN-kceRuGR49gI3V_WEw,negative,3
291,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,1_vWxrlfvl-PgUK3jkg-7A,negative,1
292,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,683aKOdqw_iaBGmR07EwxA,positive,5
293,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,apGOfTuQzIH0YgIu5dNLpA,negative,2
294,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,CHLL9uG_vVxNg-Rm_5-mlw,positive,4
295,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,KH8mhk7i_FKgZMsKemVjfQ,positive,4
296,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,nisqcCYIzhd1RpzPJ5ZWqg,positive,2
297,-l1vG_Oa1LzUouVUE3JhHQ,Au Bon Pain,o6k_ivGk8da9EY4sRpfc-w,negative,2
298,-n8cYKty5pRIm6ggf59sxw,Corner Bakery Cafe,0gjs05RtT0CX5KVHLhjKmA,positive,4
299,-n8cYKty5pRIm6ggf59sxw,Corner Bakery Cafe,i2iobQZdNa5etid0XFARDg,positive,3
300,-n8cYKty5pRIm6ggf59sxw,Corner Bakery Cafe,niAdT7w_5eoKsjHfHOCP9w,negative,1
301,-oFLf8XkaaTy_QYYIgJ6kg,Allied Gem Appraisers,Pl-8tO4Ug5AoCFzCsOxuDg,positive,5
302,-OfTDHHtqCRGZiXZjBgSjg,Fannie May Candies,sZDeO7-67qpw_nQTQpRe-w,positive,4
303,-OoRBi390Kiv6vDMKDOfNA,Cajun Grill At Union Station,MBzieJ7e-fgrXI28cmjZ2Q,negative,3
304,-OoRBi390Kiv6vDMKDOfNA,Cajun Grill At Union Station,wAPXYljzn9YDTvQqqL54pw,negative,2
305,-OoRBi390Kiv6vDMKDOfNA,Cajun Grill At Union Station,YE9M_Mmfp77FPR9s2l2FXg,negative,3
306,-pXN0db3PcFGxmFIhUAgEQ,Chicago Chapter of the Appraisal Institute,Sr66aozTjAkZCgQQ-Jnqxw,positive,5
307,-R32EndpQtBGZxsfbPItiw,Einstein Bros Bagels,LoWLxzWhkIl8BuXmnFHsXg,positive,3
308,-R32EndpQtBGZxsfbPItiw,Einstein Bros Bagels,YGzAAQ0IH0hK-CKwxxnUFw,negative,2
309,-rM3lJQNK0xB3jctDyhfVQ,Daspin & Aument Llp,pgOHEbcNDQ9aXXEDPYLYWw,negative,5
310,-SoALCgFIICnppHvmhr6Kg,CBS 2 Chicago,dmCaUcl8Pl_UNs5mU5HOnA,negative,1
311,-SoALCgFIICnppHvmhr6Kg,CBS 2 Chicago,QVvlvLw4kW6SlCA1T3IwFw,negative,1
312,-SoALCgFIICnppHvmhr6Kg,CBS 2 Chicago,TiPoMdsj5JbQT3Bs4R6Qww,positive,5
313,-SSQ1tKlC0xJTDA4hS1wMg,The Coffee Beanery,DcjJ3AfYyAwJb-ljVBhCwA,positive,4
314,-T3VU1ArNHupeRuO766U9Q,Spex,8pXHlIJBEmtz5mttu8r6-w,positive,5
315,-T3VU1ArNHupeRuO766U9Q,Spex,cEwyAOVtMoSbJfXLiZ5eZQ,positive,3
316,-T3VU1ArNHupeRuO766U9Q,Spex,KEsXz2vArB14Ps5A28UuoA,negative,4
317,-T3VU1ArNHupeRuO766U9Q,Spex,PjsEhD57xPdvPJWDzB_RbA,negative,5
318,-T3VU1ArNHupeRuO766U9Q,Spex,vucTVnDKfOFEnlGmFDQipg,positive,5
319,-T3VU1ArNHupeRuO766U9Q,Spex,_wtWP2rmLRBx9icTYuIONQ,positive,4
320,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,8LhjTeagMmcCAjN3zPmfAg,positive,5
321,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,9v986LKQlx1AcZSugK9FEw,positive,4
322,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,akm_Pw2jscG2CwSYs-lHOg,positive,5
323,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,cFOn_9w5O7-Yeuf74tR30A,positive,5
324,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,DSkSLtC7KQbmK8lh2JZK-w,positive,5
325,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,fhPwX3BPVPy8QZyZdBPFHQ,positive,5
326,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,gs-qBS2DuhZ80sdoK2qraw,negative,4
327,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,r4vsUk0EjxPJ8mJS6Eks6Q,positive,5
328,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,tcAiw6VNkB74Cg1dyJR24w,positive,5
329,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,txoyppeH9cUe_gYomKtb4A,negative,2
330,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,Yh4YLUah-99K70kprJeDJw,positive,5
331,-TcRFgNoikGd36DlgokVdA,Bella Bronze Tan & Body Spa,Zx_r9eHRQzLK9NsdijM0eQ,positive,5
332,-ujJAzrSec4d1bl5W1ehBg,Seattle's Best Coffee,tONRHRZ_CjD4ZFye9W9l5w,positive,4
333,-upcPPR1UkCzN8ffCJa_VQ,Walgreens,NB3vrri0rRFK-csrxX4qBg,negative,1
334,-upcPPR1UkCzN8ffCJa_VQ,Walgreens,oNG3u__WnL3ReLikpGELjw,negative,1
335,-upcPPR1UkCzN8ffCJa_VQ,Walgreens,Xfwu1Hq038zJns1MpoZ8Hw,negative,1
336,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,0VSmpLSCmknOJsCxRNb7XQ,positive,3
337,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,7u8fPJnnCNF9dNmqhJXoXQ,negative,4
338,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,9JytrC8ucQZIPbrRXXEMSQ,positive,2
339,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,HF-w6LPv6Dqc-tWWBMdfOg,negative,3
340,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,Jn3HowfFWX9J7Qt2VRfhGA,negative,2
341,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,O25-ioUzR1TkIcbpDkuTcQ,positive,2
342,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,SU81Sv9vMLjlozaogFW2WA,positive,4
343,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,wDEM_MzKwrMeCpBbsEysHA,negative,3
344,-Vc6DgUUXKcVVVTQ4YZmJQ,IPO,xcfA7DZfgPxsgJZs9n-iqw,positive,5
345,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,-95WTLORhY-7on0pDbW07A,positive,5
346,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,-mMXGgfxw9kV80YI8604jg,positive,4
347,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,-oXyWT5VmsyeOUy2nsEK3A,positive,3
348,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,-pg4cNHro9ZowSZXTC533A,negative,5
349,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,2DLDldVihO1jLER5yT1XnQ,positive,5
350,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,3cFb3VMYqUvWpjBxbZiDdQ,negative,5
351,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,5j6hpn3in-tQSpdKPCivPA,negative,4
352,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,5LuPFwCwGVqqrhWB2EA7og,positive,4
353,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,5V7PxL31r8auttRsZX81Hw,positive,3
354,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,5yJy-OSgQxAkc7QdP2f3Gg,positive,5
355,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,6M5r89lCnUqqH9xZ4aj5bQ,negative,3
356,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,6PY5z6VaKjdrYCPkBi5pOQ,negative,5
357,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,7B-3KJW1tD6BsuW-gEujYg,positive,4
358,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,8bSEukvIv1IKD_e3wY6rdQ,negative,4
359,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,8YzATsn2owdBLiwoZzjtJg,negative,4
360,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,9lHilrUv2wy0XNMKpjDGsA,positive,5
361,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,9UHn5h3QTpXSwEW3RsYEzw,positive,4
362,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,A6YYtX9m1PFsqwpkPEf7IA,negative,5
363,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,aJG0g9g_kKe_qQk5qvpAhg,positive,4
364,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,ANv8sdgzWoC3UCXVCfMHGA,positive,5
365,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,AtcEKVsKHgpNZbf-joMqTg,positive,4
366,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,avcOVvwk5e6yQatT69pFzQ,negative,4
367,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,az3k0FYY__ut9wjlMU_z6w,negative,2
368,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,bCSjr-nlRr-pUyrBaM1gwg,negative,4
369,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,BffCSWsYXyhdykPcFzN9Rg,negative,5
370,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Btbj8yGe02E1SZTaiiz44Q,positive,4
371,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,cBuHgr7hfqUcPQ10ZBQlHQ,positive,4
372,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,cE4Y8sxYMSu_eBsuYOnMqw,negative,4
373,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,cL0f8eTA3O4SMZi2-S1wGA,positive,4
374,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,CmpQJodVbmEN5ggcqQz_pw,positive,4
375,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,CXwO5JbeYaPrJoKv47ysBw,positive,5
376,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Dc6_9mJQvBRn2PY05Tl-Zw,positive,5
377,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,dIsjGK-E8_Ga7vAn7Rq6ww,positive,4
378,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,dOjJuOepXDNhdn6PniKFBA,negative,5
379,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,eC_kd7JThtg3s2t8jVzrcA,positive,4
380,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,eE_0_HapkGCTycY7xNtAUA,positive,5
381,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,EMc9fM1j2bR5m1FnO_sPsg,negative,3
382,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,eQD5D-3BwmxZbq9oWNtqVA,positive,5
383,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,gbGkWuqwJfP3ZdVxQTsjMw,positive,4
384,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,gEhqOpm9sR7Eogp6jnwxnA,positive,5
385,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,gg4i3rWIy2B8XnG586LQZQ,positive,4
386,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,GhrBKGD03MsgKmmgIsKing,negative,4
387,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Gl3W497BDE-AIUi9bc7XpA,negative,4
388,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,GPbpuPyjBMeBKzkBvApfdw,positive,5
389,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,hSnWRL8zkTG-7mVqUnkGbA,positive,3
390,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,hzjpjEj8ZDvEHGUgS_3f4g,negative,4
391,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,i1onFvAzafCGHJCuXIHDYg,positive,5
392,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,ial2o14OektIh3yMRw6oVQ,negative,5
393,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,IIv5jO8n75Dvnm0udstycw,positive,5
394,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,ikmNATK0yXOp2yRy7wNmlA,positive,5
395,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,jAZEL9SR2cZqUBCwvpC3sw,negative,4
396,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,jpEOIQ08sPzbSRUHPWnnfQ,negative,4
397,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,JQSg5eGjEEYxK55YF0sN3A,positive,5
398,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,juEzk2UYPcKX9Fngl7vFXQ,positive,5
399,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Jy4kYFs8ickmFAw5D7rZMA,positive,4
400,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,k1kD2lqcHutcvNWgumlQFA,positive,5
401,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,KANrBVpyTx6qiFvbevkhBw,positive,4
402,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,kDx_dfPykgCoMOcnnLsPiw,positive,5
403,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,KHzoa8PnpJPqkVZLUl_OGw,negative,4
404,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Kisi-KmSJcfhT-f-zBvJwg,positive,4
405,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,KmGxR0D7Axwd_vrS8kaOTw,negative,3
406,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Lg0w8hXm9kOqeOiFqfDPBw,positive,4
407,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,lVvwiJ2Vbx_CrGr5QlMcGA,positive,5
408,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,m2ko7qmZSyQz0-m-AexoOQ,negative,5
409,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,M8uKbBL-kf8rHJ5vqzJ2Ig,positive,4
410,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,MHuAHi0FAXqyaSLSKe4jIQ,negative,3
411,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,MU38C5Fu2ER5PwwPWQMyHw,positive,5
412,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,muGpeqM3zRcX_cYhHA4Stw,negative,4
413,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,NP9cAJFKwEEaLPUmoly6XA,negative,5
414,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,NSDTUxsm7fFDYr3nJUmPZA,positive,4
415,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,o0qdzJS-RWiIP3Rf2Z2ArA,negative,3
416,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,ozf2eVrZG4gffPEEAblbYQ,negative,4
417,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,O_Fi_WeLxGsPH61Wpc3FPg,negative,2
418,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,PDpTRTndwCBpW-t6e2xjlA,negative,5
419,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,PJ9WYm4rzCFyvUDTSAPPMg,negative,4
420,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,PNI-wVVOFEsxtmzwchECeg,negative,5
421,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,qiS9NGQfeAAxenDAUMMAXQ,positive,5
422,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,qOE1BVdsMaBQObOECWR1jg,positive,4
423,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,rfGwc-3GntPIbMus7Ybxqw,negative,4
424,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,RzAxPklta0pdLL_IRJmFzA,negative,5
425,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,t73hMwo4Y2-M8bvgcJhvfw,negative,4
426,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,tc7w9qP8sXEVu0b9woX6CQ,negative,3
427,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,UAYzV4olKJfjEJaDw5iVFw,positive,4
428,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,uc1TYGO17UpfBWTCoXeJHw,positive,5
429,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,uFoKp7wl792p1BK5-woGGw,positive,5
430,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,uvFf5u24n4YJXrVczPiFcg,positive,5
431,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,uyzpDYly3vS7d92UB_JmEg,positive,5
432,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,VV3Fmf4fgeFWq8kIgH5mnA,positive,3
433,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,vWEEHtMhS2yNTLvugryDYg,positive,5
434,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,w4h0Bq9-CTznhi5tudupaw,positive,5
435,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,WFYD47lNlup4CAryZNZSPA,positive,5
436,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,WnsTJoMgiezseQ9bT3GpMA,positive,5
437,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,WxvmYIHF2kfV2G85iTGFvw,negative,5
438,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,WZ-npV1v_KoGbnafTHv-KA,positive,4
439,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,xrV3g2xh--KVt3PpPfVZ2Q,positive,5
440,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,xwr7tepxibJr23VGILWQKQ,positive,3
441,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,XXu4EFXMdS23TaZvQMv9tg,negative,3
442,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,YA1f408WoNnADQ4ztgfl7A,negative,5
443,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,z5XktzT6cM_8j-Bowyfqhw,positive,5
444,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,Zditk4BBsXIr4F11bIDdig,positive,5
445,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,zWH99W2oppSgsbxi_HuXpg,positive,5
446,-WL5bFWWhbwWCVI4GYBkhQ,Beard Papa's Cream Puffs,zXow-Tn3Ap7CcpbAZlXl8w,positive,4
