,restaurantID,rating_y,average sentiments
2110,rwNTN3SshrbnQ7HSqWx-9g,1.0,negative
2111,ryJ06lKeoakUKiqjIA34hw,3.4705882352941178,negative
2112,rzWulqWwBqVOFVEa8sdaiQ,4.8510638297872335,positive
2113,s01KekgF1DW7euSE5tIImA,4.9,positive
2114,s1T7EAmyjxAhYKL90jiAwQ,3.0,negative
2115,s4Ya4uPoTFuQCKwQGuzLmQ,3.0,negative
2116,s6PTg75IDNif7S5tsLnFQg,4.636363636363637,positive
2117,s6q7M_dTkojhnw9pNFI8iw,3.0,negative
2118,sBTtpqwumg5C_D5dpuwYGw,5.0,positive
2119,sCrz_bdxeNTF53DyoX5l8g,1.0,negative
2120,sDbuWMYRKba6qbfGMFUaaQ,5.0,negative
2121,sHf5DXJQ9mgeIEKLLxzetQ,4.0,positive
2122,sKT1UHqeabv4xg1Ju3it3A,5.0,positive
2123,sLV81-MIjN18PcrrJLG8qQ,4.333333333333333,positive
2124,sNizq26osmaulQ8FkU7ajg,1.0,negative
2125,sQxIPCvL6JbqxNwTqJBo0A,2.75,negative
2126,sRrrXHKkCS0wWxa4UliVRw,4.5,positive
2127,sRx-iAj8zIzpf-MGRShGVw,5.0,negative
2128,sU4fq-TWOhvJcjFI5GLL3w,3.0,negative
2129,sVhBjFA3Tspe76vI2Qx8YA,4.111111111111111,negative
2130,sWBUIkbFftyU7mTUhzn9tg,2.4,negative
2131,sWtur78mChDwsqkpY3xsjw,4.25,negative
2132,sZjYUxJEOuH6NZ5Fuhu6Pw,5.0,positive
2133,s_5xBgpVdVR6f1qv5TBqrA,1.3333333333333333,negative
2134,sdB327SIwe6SycJ5bn80Tw,5.0,positive
2135,sdoMmAfM5fAn1s4SL1dQ9Q,3.0,negative
2136,se1nR8pwmwRgNY67dl2zdQ,4.0,positive
2137,se6H9HuIv4lDbCXH_3RaQA,1.6666666666666667,negative
2138,sgTyPsz9ucQmym3finFBuw,5.0,negative
2139,sjKS3BR3LJub0GRob_Gvog,4.086956521739131,positive
2140,slCiJ_7_ul9VYkCeqAjjNg,3.5862068965517233,positive
2141,slJ8a6pZIj1MFECOpl6Xag,3.0,negative
2142,smAmwNf4zy0n4tf8vnZHTg,2.75,negative
2143,spsm0c64-1lBqMrjteC3wg,3.0,negative
2144,srx0CuNuymzivLWQ9x4vEQ,5.0,positive
2145,stEl2PKzW946yllkC7g5rQ,3.0,negative
2146,stI0C70TYFQQ2k22dHZUzw,5.0,positive
2147,sycBoQLfNibTGAC9dgmiRQ,2.5,negative
2148,t0fe25bF9bgkgUeY6PoRuQ,3.272727272727273,positive
2149,t1p_HySMM3BbinKVHrw98w,2.0,negative
2150,t3Gg5wW9wxHO4s9tGBArQQ,4.135593220338983,positive
2151,t4m5trM_qYC3vsHiJRnJIw,2.5,negative
2152,t5JK4OZzCuetIrJXdHLntg,3.888888888888889,positive
2153,t8JPGC-BgT_H-kOaKI5PKw,3.6666666666666665,positive
2154,t8UfBjtqhxy9P1rVSlvHaA,4.0,positive
2155,tCbyNkF5ZsCiciSBlAtfWA,3.333333333333333,negative
2156,tExOREQNuRrNxRLmYxI1Cg,4.25,negative
2157,tFvo295DxAg0WOQznE0U1w,2.9,negative
2158,tFyQiqJuv-3TZK02D5bUfQ,4.5,positive
2159,tG1Xc5HUfgAhXg50G6efXQ,5.0,positive
2160,tH2KBOc0Pz0nc_UCFzMcwQ,3.0,positive
2161,tHmHxwdIQUbmH_v2Gl491g,4.0,positive
2162,tK2qTNOSr-eKwd0qKF-Cpw,1.0,negative
2163,tLgITPBRUtZkiTZ6eaWRyw,5.0,positive
2164,tN__jBUXiGQ9PS-oo4_bnw,3.5,negative
2165,tQeulDzoB1LbBdO5JUL4aA,5.0,positive
2166,tRIplCr8mQBOcmfpjFo2hg,4.0,negative
2167,tRbU92QblzpbCF8fBDO0pg,2.0,negative
2168,tUb_KkWWy_SImJGDNzlgjw,4.2,positive
2169,tUdf0eIkUuWkYx4P4neQig,2.5,negative
2170,tXJjyw6rXkfwdIEWibpqjg,3.9230769230769234,negative
2171,t_BDQvPPzE4Izgp8Xo8WEg,2.0,positive
2172,taYIRPBZoUAVX8OnvAX34A,5.0,negative
2173,tbeileHmwzPm_cyvvyNyuQ,2.0,positive
2174,tdataWnEfBHaC8buVPFpNA,4.0,positive
2175,tkYlhzfyJZPGasI54zISYw,3.8,positive
2176,tlxMOi1b0-rssANDT1K0kw,4.0,positive
2177,tnhq-bCdzWsIRdYy1riENw,3.8571428571428568,positive
2178,tpFuxfSNlQ95zOixODFgVQ,5.0,positive
2179,tqa-QwD8DpkiIsjnrS5J5g,3.736842105263158,positive
2180,trA3qWYXbvA-IjsCeDwZGA,2.0,negative
2181,tt7UdHayOUz4EJ_J30r7GQ,4.0,positive
2182,ttlHxUA48zS3fkw9XqjgUQ,3.4,positive
2183,tvPe_GRHrth-gw4MpgWSBg,3.888888888888889,negative
2184,tvyugKy5KqLOxYxVVQD_GA,3.333333333333333,negative
2185,tx_jBNjeNuWNJEt0Iaw5cg,4.0,negative
2186,txnF1YKFNyPjyS5kFhnkOw,3.0,negative
2187,tyrHMnp2nZLed5GUURup1Q,4.0,negative
2188,u-TSkC4YboeOoWj0A9NuJA,4.5,negative
2189,u1ocVuereEBvQIeJVfko8Q,2.0,negative
2190,u40C8To19pTL9rQ3f2thJg,4.333333333333333,positive
2191,u6xe7al6lWQLZ8yTjkjhYw,3.96,positive
2192,u8vDD51QRXb_JWiMziqieQ,4.0,positive
2193,uAYeSQsoDOwy21nZ1_f59Q,2.4,negative
2194,uE_4KPIReIF1c1Llm54SLA,2.6153846153846154,negative
2195,uFHUlEgOBav4iNmMIx5EvA,3.0,negative
2196,uGERjfrgUMl2O6LtFga3WA,3.8333333333333335,positive
2197,uINr6f7pxxVGp5IKX_wWbw,4.769230769230768,positive
2198,uJoDQZDuoVw2irtMxSVjLQ,5.0,positive
2199,uOCaqPTCyZ64i6UVS0jzNg,4.0,positive
2200,uTg6BwVQl0ldbx2R5IYdpA,3.9090909090909087,positive
2201,uWKg0mUltynzwV65KvpriQ,2.5,negative
2202,uXU1lcTLSg4H4F4NiG3l2A,1.0,negative
2203,ubNzerxb8ox5bmA2EGkKBg,4.0,positive
2204,ubgq-LgELc0m1KV_1t0Ykg,3.75,positive
2205,ufsiQbsP9vA-aOq9-R82wg,3.2238805970149254,positive
2206,ug8UXuC-n_2osuLi5-9hGw,3.4166666666666665,negative
2207,ugOU_IJV4qFSaC1BtuazyQ,3.3052631578947365,positive
2208,ugSIP2rgLbJobTJIHdd8nA,3.75,positive
2209,uio8zJnQ32w6QIP6_q07hw,3.0,negative
2210,umYdcjb76WqWv7EHwRH89w,2.0,positive
2211,uq9AaGYxrqq70qzhqZC9Bg,5.0,positive
2212,urI7MSsoloEYLOYR50ea-w,5.0,positive
2213,urq5gzjEdD9qeeC4W-m9nQ,4.5,positive
2214,usFdW6gSwqL_bkSkWj5Yig,4.75,negative
2215,uw-Ebmb4AfMjgIUozg8tPg,3.333333333333333,positive
2216,uwtw5rgUIynMNXeTRyIW9A,1.0,negative
2217,uy1u94JjPgbtnNpmmK6d-Q,3.294117647058824,negative
2218,uy2bscWexAcIhOQJ_rn3cQ,3.3684210526315788,positive
2219,uzr-QMRV484fUurVpVTiCg,1.0,negative
2220,v1Ei_eihYKZ5N9pyonyREg,2.25,negative
2221,v2Ix2WXBy3he0mco3AqhUw,1.0,negative
2222,v2N1YRQaOGaGcjPSuHXpnA,5.0,negative
2223,v9d1-W91yQXPRKSk-c44-A,3.0,positive
2224,v9juVZZUeFiflHK612nODg,4.0,positive
2225,v9mgNbXlvLBaUBRb05jEBA,3.5,negative
2226,vD_0vSkkCMrcJEyfQrKL0g,5.0,positive
2227,vEr2Zi-dkDbpI0OzNemTew,2.2,negative
2228,vG-g_ScbRDYWQwv2hgtvOg,5.0,positive
2229,vGS0dijuI5jTSBgL27Q-Zg,5.0,positive
2230,vHKN9wutsLJzeE1k6HC1cA,2.0,negative
2231,vSONj_u31H8ESeBghe1XOw,4.333333333333333,positive
2232,vSPwIi7cLzgZh2yhju__3Q,1.3333333333333333,negative
2233,vT1SP3taJMJhhkUnEe5PbQ,3.4285714285714284,positive
2234,vVNyyI75RVIfUHatVrpsRg,5.0,positive
2235,vZbDARpCbOg2A1bdsfSkGw,3.9,negative
2236,vgY04DIZ_H-C76byA4DbBg,4.0,positive
2237,viikU_jvPzm6y9tCQwKyLQ,5.0,negative
2238,vjhwvtpgYjNR9Tjui7BJNg,3.5,negative
2239,vkDIWNVOPbEt_id7TtBuCA,4.0,negative
2240,vnPbptTIVhqwrGh45aMykw,2.0,negative
2241,vq1RxWc-xGWk7idaCsvygQ,5.0,negative
2242,vqCfdZCRH7h6eAB0U7ANGg,3.575757575757576,positive
2243,vtGAHJ9kSkjsEdTmjHrbkA,3.6,positive
2244,vvhfPV-Llkd4fE2SHuLVvA,3.905775075987842,positive
2245,vz7ZaX5QoHDzfUXEo5Ifdw,5.0,negative
2246,vzXD9UzRwUQMF3XvD0gVfw,1.0,negative
2247,w0mb3yjlTIQww7A2TWnnrA,2.555555555555556,negative
2248,w4Zhs07XsnguR_qiAbIIlg,4.875,positive
2249,w739wCs5iPyZiTcddybAKA,5.0,positive
2250,wBAHQCdvi2nhNEQEJQhefw,4.0,negative
2251,wBZO2x9VGwNBob6nTSmIjg,1.0,negative
2252,wCbe8W-NyDGOtz74Olj20g,5.0,positive
2253,wCudiJygDLWQ5vIa_h4NAw,4.0,negative
2254,wEAkoRMLpxYZEbmvvoxrpw,3.0,positive
2255,wEJLvvg9s_nQwv86hm3sVQ,4.0,negative
2256,wHwa6_m7oQxRLR3LgEeoRQ,4.166666666666667,positive
2257,wKRH7SU9DJIl6UHyJaf-zQ,2.0,negative
2258,wN0qoT6RqL0IUxMf_318rA,3.0625,negative
2259,wNFU48QjD28TfHTPRiUQag,1.0,negative
2260,wOMGsjOlA16LrZsjaeUaMw,3.0,negative
2261,wPF6nl0QmhbTVmqaWoh0bg,3.2291666666666665,positive
2262,wRIOJrdyfRxruoh18PEaGg,5.0,positive
2263,wRuSNufHIzHqO2Jsg7ERzA,3.5,negative
2264,wTGj-0PpMSwd2kNMJSuEMQ,4.631578947368421,positive
2265,wWMfNg6RZsaJ8oNkv7Kr5A,1.0,negative
2266,wWe-Yw_vuRzPNjZeA8_qig,3.0,positive
2267,wZObfwweii9_1rckShR15g,3.3666666666666667,positive
2268,w_AZIu-_asCQB_tGbXTQ5g,3.0,negative
2269,w_xGAG7O9PwTQeK0qgG1lg,3.0,negative
2270,wanar2c7ekrOv1_iVPISrQ,3.0,positive
2271,wbOL77wMgSKV1yOkQuxw2Q,4.078947368421051,positive
2272,wc--t61Hm6lab87duf6R8g,3.0,negative
2273,wehHaAAnkl1G51jRnkNEVg,4.052631578947368,positive
2274,wfKFdeMBIphkvYFELcw5OA,1.0,negative
2275,wgojB3OEaA9uoxi1oMX9VA,3.111111111111111,positive
2276,whjphU0MQGZKq3iiK8q3nA,4.333333333333333,positive
2277,wirALlXHxcpcy0aKBjYnKg,1.5,negative
2278,wpJlmJzn8D5uyvdUUeoh5Q,5.0,positive
2279,wpcfU55I5IQr8mj62qow8Q,2.0,negative
2280,wq3LOIniudXC8m5ovKFVkQ,3.5,negative
2281,wtx3v6uLip1a0hF9N_scBg,3.9230769230769234,positive
2282,wx6Ji61w71sYCx5ffcOvyg,1.0,negative
2283,wxulYNnMo0J5urT5D7qtNA,1.0,negative
2284,x1n82y4si2wajmqMD3Og4w,4.0,positive
2285,x3xbOEyS5Y6SGRSHnCQw-g,3.875,negative
2286,x4CDOj7v8i8g9nr8vcLBOw,1.0,negative
2287,x4NU3ZZLXzX-aFFv9lik8w,5.0,negative
2288,xBfcLsjE4yUkeqoIvr9H3A,3.282608695652174,positive
2289,xCu4bWRTkvrRQanpl0Em3Q,4.166666666666667,negative
2290,xCzfrPUTHQTwmcKBTxwPRw,3.0,positive
2291,xFUDJVbqxQ_ENSSn3q7oIQ,4.5,negative
2292,xJrdZKmsJK4qSHBRKleY0w,4.5,positive
2293,xMFJAv8POQZLfM1_BZUeWg,2.5,negative
2294,xMGvWnGbt5gz6wbLksBI2w,2.75,negative
2295,xNb3CabDo85OHy7XWQzRdw,3.0,negative
2296,xTVfOYJyBDDkDIlB3lvGcA,4.0,negative
2297,xTWfvYugazbzW_NG-9yn5g,3.5,negative
2298,xTcxBOETTr5Aqnq6OaQGEw,5.0,positive
2299,xVMd_mVmhJ_-lnLgLYkLuw,3.6,positive
2300,xYqTlEZd78qev4JX9fwr1Q,1.0,negative
2301,xcXPHig4hVjvtSCGEazkFg,3.3076923076923075,negative
2302,xcm1sIRIH6oBRfWuwkoKdg,5.0,positive
2303,xdmVpTrTPB04CwNPXgwP2A,5.0,positive
2304,xh1Qli79Vdh-je0Oh4PFrA,4.25,positive
2305,xhbz-YZnqLt_CimqsMTV5A,4.5,positive
2306,xjn4_bi8z0zp50nqYma35A,1.0,negative
2307,xkMyDzigE37cTF_b_FgDDQ,2.6666666666666665,negative
2308,xlN9TovJY00doxunebIcyw,3.5,positive
2309,xlWQh0LrdYk-yTOO4Tm7hw,5.0,positive
2310,xm2qm-Jg9LLznXK2WBG7eg,3.2352941176470584,negative
2311,xm5jqV7BQDnD3HNPUo9fGg,3.5,positive
2312,xnsm8fBkLebZexWWfWdgtw,3.8,positive
2313,xoS0iA36biZSXYE7y57D_g,3.8,positive
2314,xqMuFheDo2goNG99aIjerw,4.0,positive
2315,xrh3M628w9K4vb2Fi9ZpUQ,3.0,positive
2316,xuCWMXnzghna_RHQ5bUTCw,4.375,positive
2317,xuaIayCC4Js5jwv56t4cXA,4.9230769230769225,positive
2318,xvywk-LZ5n4_zNAjS5EQUg,5.0,positive
2319,xwGtllvWOv9ymnGcLOA_0w,3.5,negative
2320,y-LM0dWQwG19nVI5ekizvA,1.0,negative
2321,y0nj4wd1TlDhXCIW42R4EA,4.375,positive
2322,y17CXCLiOu-7Sf0boRa5Ow,5.0,positive
2323,y1w2k9v3d3W-mlovmEZgug,5.0,negative
2324,y2cIL_WBmVvLL5LXAZ2Efg,4.5,positive
2325,y3zmRXGAUH9MBo3JdjD68g,3.6666666666666665,positive
2326,y6tv-NkSYZ5qqJNNbuC4BA,3.5,negative
2327,yBjUhbbqPu870Q703F3qnw,4.0,positive
2328,yCg8wOW7Q7TxGlBVTXFWQQ,3.0,negative
2329,yCrH4ehLp1diOVwjw4814g,1.6666666666666667,negative
2330,yExniedozBhXel2EfxbSRQ,5.0,positive
2331,yHxa5wDj8bGBTrqXFOMcBA,3.696428571428572,negative
2332,yIuqjxGAjTewuZB869icmg,5.0,positive
2333,yJ90zrq3HE14qbKjXD5Syw,4.6,positive
2334,yJTEnjRt607Tu7RY3PEw_g,1.8333333333333333,negative
2335,yMcDIh6SRcPQwAGMORi4Aw,2.6923076923076925,positive
2336,yNweEMRrf32JAcoBuqqGOg,4.0,negative
2337,yThR-_zCYvgZWwEyVEbOWA,4.0,positive
2338,yWHmOFtFvIs55OL66mx-DQ,4.1875,positive
2339,yXIHUbTWAB752pomfyEEZg,3.6060606060606064,positive
2340,yZ0UbhmCU39XHtq52nkpAg,3.0,negative
2341,y_sK_GBjfaUrgn-uHeTZ7A,4.0,negative
2342,yaLdPxECCf8yFS5ywidHrQ,4.380952380952381,negative
2343,ybNN5z1UIieXhFcyzfFmew,1.0,negative
2344,ydbXnt64wE4yqpmirvV2pA,4.5,negative
2345,ydi7Ony6R6vk1SjZ8FpGrw,4.5,negative
2346,ygwIGP39WZZqI8xefWAegA,5.0,positive
2347,yhquv46aQ3PUKz-DuEpEQQ,3.083333333333333,positive
2348,yi4VBb-Xoa9DgVTwCNl5TQ,3.4,negative
2349,yof44TZ_nE-spa8lBGn5sQ,4.0,positive
2350,yog5s_F50mt5ReBG8MY7IQ,4.188405797101448,positive
2351,yqAoPenbIeH4dokFrGxUrg,4.111111111111111,positive
2352,yrhLFb0OolgiUAWDYrbtnQ,5.0,negative
2353,ytOJrl62YnRxCTboY8SArQ,1.0,negative
2354,yuOFRZBjFxeb8GY359KIkg,5.0,positive
2355,ywf_DJBjSZALlJgoSZ2sLA,1.0,negative
2356,yyixN4LYkeZiCAEfIfpLRw,3.0882352941176467,positive
2357,yymUzls_TFuBLRJvPi3pxw,1.0,negative
2358,z1UupStsGEMA1X8urHlF5A,4.294117647058823,negative
2359,z1YvxReqV__3ONX3tm7d-Q,3.6666666666666665,positive
2360,z41-NVhfPStAr4NxkVX2pA,1.0,negative
2361,z4m1ZJElOJQBgtWuNfDKYw,3.75,positive
2362,z6pXdB9ot9uQo6eKEe-WOA,3.0,negative
2363,z7CzWRPTpmTj-twQ1uYJ1g,4.0,positive
2364,z7zNyX5hw12cXN2KDwXc3A,4.5,negative
2365,z8VUxTfPom10iNqz5bcjww,4.833333333333333,positive
2366,z8u1spcZqSCDRnX_JXO3ag,4.0,positive
2367,zAAVR-JfaA8myk0Qa4utyg,1.0,negative
2368,zBPxCp44qDS4gQOTl-t1lw,5.0,positive
2369,zC4xzRq3Nj6WgnO9W1hnAw,2.0,positive
2370,zFDveW9qCJjJ-UAxVdp5eA,5.0,positive
2371,zJGwwuKQEtKrG201PMVqXw,5.0,positive
2372,zJotBXsz3wJtEbhVuwNpnw,3.8333333333333335,negative
2373,zNKDS43sOrWMainVltqvRQ,3.0,negative
2374,zPvebBwZz8aPFXz1zI8Usw,1.5,negative
2375,zTCZxkxfRhaS-htslKPXEg,1.0,negative
2376,zTFSvogO4cWvGSn_bdQcOg,4.666666666666667,positive
2377,zYikLo2A4fZg5aWaXjceug,5.0,positive
2378,z_-zug3cMbDaqE2wEW63Bw,4.0,negative
2379,zbwfkoTJue95aKC6S8DKFw,5.0,positive
2380,zlgo2WEF4cA4Ml5hug9SOg,3.2857142857142856,positive
2381,ztuO0tozkkocR_o2OXDuQw,3.414634146341464,negative
2382,ztuPz6X59gBGct24aZAP4Q,5.0,negative
2383,zvBrIOLV74lmJDvTu98PCA,5.0,positive
2384,zwBWiNsbEAXRqPJXme-L1Q,4.25,positive
