County_name,State_name,Pop_5_17,Pop_18_24,Pop_25_44,Pop_45_64,Pop_65,state,county,tract,block group
Cook County,Illinois,233,138,335,567,351,17,031,805112,2
Cook County,Illinois,173,101,204,293,186,17,031,805201,1
Cook County,Illinois,129,26,251,309,175,17,031,805201,2
Cook County,Illinois,98,12,221,459,502,17,031,805201,3
Cook County,Illinois,253,39,240,226,105,17,031,805202,1
Cook County,Illinois,99,41,137,131,70,17,031,805202,2
Cook County,Illinois,163,98,290,438,282,17,031,805202,3
Cook County,Illinois,105,41,361,379,105,17,031,805202,4
Cook County,Illinois,48,36,192,231,256,17,031,805301,1
Cook County,Illinois,289,80,274,409,545,17,031,805301,2
Cook County,Illinois,160,41,240,162,169,17,031,805301,3
Cook County,Illinois,83,75,155,179,319,17,031,805302,1
Cook County,Illinois,120,42,216,484,299,17,031,805302,2
Cook County,Illinois,148,147,348,398,316,17,031,805302,3
Cook County,Illinois,239,107,462,345,240,17,031,805401,1
Cook County,Illinois,216,104,319,342,374,17,031,805401,2
Cook County,Illinois,147,76,199,375,218,17,031,805401,3
Cook County,Illinois,47,12,100,117,277,17,031,805402,1
Cook County,Illinois,96,106,295,385,240,17,031,805402,2
Cook County,Illinois,161,32,232,143,186,17,031,805402,3
Cook County,Illinois,269,141,524,472,234,17,031,805402,4
Cook County,Illinois,25,20,144,280,159,17,031,805402,5
Cook County,Illinois,219,96,193,347,195,17,031,805501,1
Cook County,Illinois,398,111,405,409,262,17,031,805501,2
Cook County,Illinois,173,44,219,334,218,17,031,805501,3
Cook County,Illinois,267,60,119,364,178,17,031,805502,1
Cook County,Illinois,204,78,76,308,74,17,031,805502,2
Cook County,Illinois,249,149,100,370,190,17,031,805502,3
Cook County,Illinois,197,57,170,199,202,17,031,805502,4
Cook County,Illinois,419,139,280,417,86,17,031,805600,1
Cook County,Illinois,170,90,254,409,186,17,031,805600,2
Cook County,Illinois,290,37,176,267,177,17,031,805600,3
Cook County,Illinois,228,116,180,308,123,17,031,805600,4
Cook County,Illinois,213,57,246,385,211,17,031,805701,1
Cook County,Illinois,100,0,88,128,121,17,031,805701,2
Cook County,Illinois,349,175,199,411,164,17,031,805701,3
Cook County,Illinois,86,54,258,340,273,17,031,805701,4
Cook County,Illinois,237,62,166,412,75,17,031,805701,5
Cook County,Illinois,236,61,288,328,172,17,031,805702,1
Cook County,Illinois,117,16,134,315,170,17,031,805702,2
Cook County,Illinois,40,94,262,259,194,17,031,805801,1
Cook County,Illinois,147,44,70,288,196,17,031,805801,2
Cook County,Illinois,36,35,154,211,236,17,031,805801,3
Cook County,Illinois,275,166,345,172,176,17,031,805802,1
Cook County,Illinois,189,40,111,333,164,17,031,805802,2
Cook County,Illinois,240,126,261,404,133,17,031,805802,3
Cook County,Illinois,180,114,263,445,44,17,031,805802,4
Cook County,Illinois,115,29,143,257,182,17,031,805802,5
Cook County,Illinois,168,120,560,525,315,17,031,805901,1
Cook County,Illinois,97,89,426,298,437,17,031,805901,2
Cook County,Illinois,95,89,159,261,214,17,031,805901,3
Cook County,Illinois,96,16,181,225,244,17,031,805902,1
Cook County,Illinois,164,13,213,279,511,17,031,805902,2
Cook County,Illinois,161,40,192,248,131,17,031,805902,3
Cook County,Illinois,211,78,415,413,354,17,031,805902,4
Cook County,Illinois,63,112,88,204,148,17,031,805902,5
Cook County,Illinois,184,22,157,387,266,17,031,805902,6
Cook County,Illinois,195,128,205,316,104,17,031,806001,1
Cook County,Illinois,184,207,825,566,303,17,031,806001,2
Cook County,Illinois,368,138,520,679,367,17,031,806001,3
Cook County,Illinois,183,70,286,154,24,17,031,806001,4
Cook County,Illinois,242,61,276,395,87,17,031,806002,1
Cook County,Illinois,428,260,1032,520,153,17,031,806002,2
Cook County,Illinois,376,84,479,324,293,17,031,806002,3
Cook County,Illinois,86,172,503,160,135,17,031,806002,4
Cook County,Illinois,139,73,557,486,117,17,031,806002,5
Cook County,Illinois,128,38,493,318,371,17,031,806003,1
Cook County,Illinois,270,263,116,692,142,17,031,806003,2
Cook County,Illinois,184,123,171,489,264,17,031,806003,3
Cook County,Illinois,74,66,210,243,116,17,031,806003,4
Cook County,Illinois,286,107,672,203,88,17,031,806003,5
Cook County,Illinois,184,132,457,250,42,17,031,806003,6
Cook County,Illinois,188,54,306,538,712,17,031,806004,1
Cook County,Illinois,439,221,913,616,420,17,031,806004,2
Cook County,Illinois,165,199,507,703,368,17,031,806004,3
Cook County,Illinois,200,23,276,382,257,17,031,806004,4
Cook County,Illinois,329,207,699,674,291,17,031,806102,1
Cook County,Illinois,120,91,284,286,260,17,031,806102,2
Cook County,Illinois,151,60,197,311,177,17,031,806102,3
Cook County,Illinois,281,96,340,515,271,17,031,806103,1
Cook County,Illinois,40,53,237,278,156,17,031,806103,2
Cook County,Illinois,216,173,254,699,166,17,031,806103,3
Cook County,Illinois,178,61,295,273,256,17,031,806103,4
Cook County,Illinois,286,42,699,408,59,17,031,806104,1
Cook County,Illinois,158,161,373,235,254,17,031,806104,2
Cook County,Illinois,275,122,400,588,152,17,031,806104,3
Cook County,Illinois,154,129,1005,479,257,17,031,806201,1
Cook County,Illinois,255,75,714,545,416,17,031,806201,2
Cook County,Illinois,76,0,155,240,160,17,031,806202,1
Cook County,Illinois,292,10,604,412,521,17,031,806202,2
Cook County,Illinois,53,95,524,480,797,17,031,806202,3
Cook County,Illinois,202,79,242,286,44,17,031,806300,1
Cook County,Illinois,184,19,316,240,51,17,031,806300,2
Cook County,Illinois,87,71,150,207,117,17,031,806300,3
Cook County,Illinois,133,8,186,276,80,17,031,806300,4
Cook County,Illinois,82,13,158,318,176,17,031,806300,5
Cook County,Illinois,139,37,123,252,25,17,031,806300,6
Cook County,Illinois,163,115,213,439,168,17,031,806400,1
Cook County,Illinois,186,152,344,360,54,17,031,806400,2
Cook County,Illinois,136,171,327,264,100,17,031,806501,1
Cook County,Illinois,226,172,326,317,152,17,031,806501,2
Cook County,Illinois,133,64,248,330,86,17,031,806502,1
Cook County,Illinois,14,109,144,299,95,17,031,806502,2
Cook County,Illinois,93,80,190,249,156,17,031,806502,3
Cook County,Illinois,313,241,457,551,278,17,031,806502,4
Cook County,Illinois,338,126,461,709,239,17,031,806600,1
Cook County,Illinois,188,82,440,361,270,17,031,806600,2
Cook County,Illinois,425,73,326,418,321,17,031,806700,1
Cook County,Illinois,302,58,231,421,180,17,031,806700,2
Cook County,Illinois,32,70,138,382,117,17,031,806700,3
Cook County,Illinois,39,25,200,78,120,17,031,806700,4
Cook County,Illinois,89,45,242,398,90,17,031,806801,1
Cook County,Illinois,87,111,252,495,553,17,031,806801,2
Cook County,Illinois,90,31,186,244,280,17,031,806801,3
Cook County,Illinois,47,120,65,210,89,17,031,806801,4
Cook County,Illinois,117,94,127,454,242,17,031,806802,1
Cook County,Illinois,177,44,231,253,186,17,031,806802,2
Cook County,Illinois,218,113,147,300,158,17,031,806802,3
Cook County,Illinois,33,45,194,238,165,17,031,806900,1
Cook County,Illinois,101,130,534,683,793,17,031,806900,2
Cook County,Illinois,248,122,589,411,267,17,031,806900,3
Cook County,Illinois,432,245,748,756,405,17,031,807000,1
Cook County,Illinois,100,162,314,255,270,17,031,807000,2
Cook County,Illinois,128,63,201,389,144,17,031,807000,3
Cook County,Illinois,160,33,137,167,98,17,031,807000,4
Cook County,Illinois,150,25,148,167,162,17,031,807100,1
Cook County,Illinois,354,54,273,355,276,17,031,807100,2
Cook County,Illinois,380,146,327,662,151,17,031,807100,3
Cook County,Illinois,157,102,184,121,230,17,031,807200,1
Cook County,Illinois,392,207,512,649,259,17,031,807200,2
Cook County,Illinois,131,49,265,331,110,17,031,807200,3
Cook County,Illinois,102,109,317,257,169,17,031,807200,4
Cook County,Illinois,151,45,157,419,165,17,031,807200,5
Cook County,Illinois,306,206,722,730,272,17,031,807300,1
Cook County,Illinois,125,80,309,530,324,17,031,807300,2
Cook County,Illinois,257,99,585,356,198,17,031,807300,3
Cook County,Illinois,18,95,168,276,210,17,031,807300,4
Cook County,Illinois,123,153,204,335,356,17,031,807300,5
Cook County,Illinois,200,72,145,199,190,17,031,807400,1
Cook County,Illinois,350,127,272,519,169,17,031,807400,2
Cook County,Illinois,268,223,799,598,260,17,031,807400,3
Cook County,Illinois,75,190,308,157,175,17,031,807400,4
Cook County,Illinois,237,125,291,348,161,17,031,807400,5
Cook County,Illinois,122,152,293,498,187,17,031,807500,1
Cook County,Illinois,136,76,273,303,151,17,031,807500,2
Cook County,Illinois,157,33,289,296,191,17,031,807500,3
Cook County,Illinois,277,54,315,378,284,17,031,807600,1
Cook County,Illinois,272,84,270,421,303,17,031,807600,2
Cook County,Illinois,46,190,153,477,149,17,031,807600,3
Cook County,Illinois,291,214,264,491,197,17,031,807600,4
Cook County,Illinois,282,43,270,263,181,17,031,807600,5
Cook County,Illinois,385,171,479,457,277,17,031,807700,1
Cook County,Illinois,392,17,247,352,377,17,031,807700,2
Cook County,Illinois,81,120,237,514,214,17,031,807700,3
Cook County,Illinois,217,213,201,516,335,17,031,807700,4
Cook County,Illinois,214,120,312,341,292,17,031,807800,1
Cook County,Illinois,179,32,329,353,256,17,031,807800,2
Cook County,Illinois,273,190,294,429,275,17,031,807900,1
Cook County,Illinois,180,92,289,514,367,17,031,807900,2
Cook County,Illinois,243,66,182,337,342,17,031,807900,3
Cook County,Illinois,155,77,165,303,311,17,031,808001,1
Cook County,Illinois,171,122,178,326,225,17,031,808001,2
Cook County,Illinois,220,203,261,542,385,17,031,808001,3
Cook County,Illinois,207,87,150,349,240,17,031,808002,1
Cook County,Illinois,162,63,198,325,500,17,031,808002,2
Cook County,Illinois,469,120,300,466,241,17,031,808002,3
Cook County,Illinois,88,98,91,244,93,17,031,808002,4
Cook County,Illinois,142,79,337,339,641,17,031,808100,1
Cook County,Illinois,68,68,211,637,912,17,031,808100,2
Cook County,Illinois,229,260,513,563,479,17,031,808200,1
Cook County,Illinois,162,139,415,500,336,17,031,808200,2
Cook County,Illinois,398,139,387,571,225,17,031,808200,3
Cook County,Illinois,149,22,259,265,384,17,031,808301,1
Cook County,Illinois,445,71,1095,635,285,17,031,808301,2
Cook County,Illinois,177,27,187,271,251,17,031,808301,3
Cook County,Illinois,96,104,84,226,329,17,031,808301,4
Cook County,Illinois,210,81,243,408,350,17,031,808302,1
Cook County,Illinois,213,132,431,701,310,17,031,808302,2
Cook County,Illinois,121,59,242,185,122,17,031,808302,3
Cook County,Illinois,209,93,409,618,352,17,031,808400,1
Cook County,Illinois,375,32,255,224,158,17,031,808400,2
Cook County,Illinois,161,148,430,321,321,17,031,808400,3
Cook County,Illinois,277,215,294,504,211,17,031,808500,1
Cook County,Illinois,136,35,169,202,142,17,031,808500,2
Cook County,Illinois,181,75,286,291,157,17,031,808500,3
Cook County,Illinois,110,75,205,298,222,17,031,808500,4
Cook County,Illinois,252,87,130,346,277,17,031,808600,1
Cook County,Illinois,120,72,157,302,169,17,031,808600,2
Cook County,Illinois,73,2337,145,154,152,17,031,808702,1
Cook County,Illinois,25,2618,63,50,10,17,031,808702,2
Cook County,Illinois,262,104,564,464,148,17,031,808800,1
Cook County,Illinois,301,512,267,561,364,17,031,808800,2
Cook County,Illinois,273,70,379,457,195,17,031,808900,1
Cook County,Illinois,107,16,108,238,147,17,031,808900,2
Cook County,Illinois,379,54,465,608,349,17,031,808900,3
Cook County,Illinois,107,30,172,231,146,17,031,809000,1
Cook County,Illinois,254,14,118,313,82,17,031,809000,2
Cook County,Illinois,193,61,153,280,667,17,031,809000,3
Cook County,Illinois,194,25,250,287,150,17,031,809000,4
Cook County,Illinois,225,55,345,274,237,17,031,809100,1
Cook County,Illinois,241,88,189,298,35,17,031,809100,2
Cook County,Illinois,225,20,192,384,368,17,031,809100,3
Cook County,Illinois,345,129,357,207,190,17,031,809200,1
Cook County,Illinois,157,168,281,272,126,17,031,809200,2
Cook County,Illinois,262,79,295,361,114,17,031,809200,3
Cook County,Illinois,347,184,316,301,124,17,031,809200,4
Cook County,Illinois,56,299,169,121,129,17,031,809300,1
Cook County,Illinois,214,823,572,251,54,17,031,809300,2
Cook County,Illinois,126,887,340,313,269,17,031,809300,3
Cook County,Illinois,136,90,151,315,247,17,031,809400,1
Cook County,Illinois,0,121,664,442,199,17,031,809400,2
Cook County,Illinois,56,213,377,331,196,17,031,809400,3
Cook County,Illinois,0,506,478,77,337,17,031,809400,4
Cook County,Illinois,151,104,504,346,118,17,031,809500,1
Cook County,Illinois,146,123,573,295,316,17,031,809500,2
Cook County,Illinois,75,18,369,139,105,17,031,809500,3
Cook County,Illinois,150,159,198,307,98,17,031,809600,1
Cook County,Illinois,254,250,529,334,75,17,031,809600,2
Cook County,Illinois,144,26,213,274,161,17,031,809600,3
Cook County,Illinois,314,86,366,295,124,17,031,809700,1
Cook County,Illinois,442,226,588,514,155,17,031,809700,2
Cook County,Illinois,100,4,240,218,79,17,031,809700,3
Cook County,Illinois,140,26,365,139,140,17,031,809800,1
Cook County,Illinois,396,178,600,816,159,17,031,809800,2
Cook County,Illinois,398,131,1087,820,396,17,031,809900,1
Cook County,Illinois,166,124,770,383,113,17,031,810000,1
Cook County,Illinois,249,43,782,402,116,17,031,810000,2
Cook County,Illinois,97,61,417,362,249,17,031,810000,3
Cook County,Illinois,38,104,207,120,35,17,031,810100,1
Cook County,Illinois,115,61,583,156,73,17,031,810100,2
Cook County,Illinois,123,53,300,250,90,17,031,810100,3
Cook County,Illinois,74,67,175,95,15,17,031,810100,4
Cook County,Illinois,257,28,658,335,136,17,031,810100,5
Cook County,Illinois,230,33,208,160,46,17,031,810200,1
Cook County,Illinois,103,64,535,111,34,17,031,810200,2
Cook County,Illinois,401,78,296,474,126,17,031,810200,3
Cook County,Illinois,82,100,274,357,135,17,031,810200,4
Cook County,Illinois,75,23,216,161,29,17,031,810200,5
Cook County,Illinois,94,114,149,302,66,17,031,810200,6
Cook County,Illinois,138,70,223,284,181,17,031,810301,1
Cook County,Illinois,154,64,307,285,156,17,031,810301,2
Cook County,Illinois,135,72,207,322,227,17,031,810301,3
Cook County,Illinois,129,17,250,260,68,17,031,810301,4
Cook County,Illinois,361,47,452,378,91,17,031,810302,1
Cook County,Illinois,175,167,221,433,109,17,031,810302,2
Cook County,Illinois,140,37,99,333,145,17,031,810302,3
Cook County,Illinois,130,0,263,94,98,17,031,810400,1
Cook County,Illinois,144,113,203,538,232,17,031,810400,2
Cook County,Illinois,416,191,404,701,507,17,031,810400,3
Cook County,Illinois,277,80,188,405,190,17,031,810400,4
Cook County,Illinois,40,131,192,272,187,17,031,810501,1
Cook County,Illinois,59,59,175,186,327,17,031,810501,2
Cook County,Illinois,53,84,95,235,338,17,031,810501,3
Cook County,Illinois,122,15,345,243,339,17,031,810501,4
Cook County,Illinois,262,248,283,398,245,17,031,810501,5
Cook County,Illinois,25,87,231,244,140,17,031,810502,1
Cook County,Illinois,150,209,226,287,160,17,031,810502,2
Cook County,Illinois,250,107,534,386,533,17,031,810502,3
Cook County,Illinois,32,100,147,252,285,17,031,810502,4
Cook County,Illinois,128,41,242,166,147,17,031,810502,5
Cook County,Illinois,174,178,285,582,304,17,031,810600,1
Cook County,Illinois,324,113,395,572,246,17,031,810600,2
Cook County,Illinois,116,120,299,525,184,17,031,810600,3
Cook County,Illinois,300,242,386,390,124,17,031,810701,1
Cook County,Illinois,125,90,235,402,158,17,031,810701,2
Cook County,Illinois,207,112,347,322,176,17,031,810701,3
Cook County,Illinois,132,79,321,324,127,17,031,810701,4
Cook County,Illinois,181,61,429,407,217,17,031,810702,1
Cook County,Illinois,140,32,354,69,66,17,031,810702,2
Cook County,Illinois,256,126,459,660,375,17,031,810702,3
Cook County,Illinois,112,76,375,289,96,17,031,810800,1
Cook County,Illinois,163,132,594,416,219,17,031,810800,2
Cook County,Illinois,377,278,459,407,119,17,031,810800,3
Cook County,Illinois,128,140,221,339,204,17,031,810800,4
Cook County,Illinois,89,256,399,462,243,17,031,810900,1
Cook County,Illinois,74,150,661,333,375,17,031,810900,2
Cook County,Illinois,100,23,214,172,190,17,031,810900,3
Cook County,Illinois,161,92,226,275,39,17,031,810900,4
Cook County,Illinois,281,87,321,375,304,17,031,810900,5
Cook County,Illinois,68,29,202,323,169,17,031,811000,1
Cook County,Illinois,118,124,212,283,174,17,031,811000,2
Cook County,Illinois,111,65,91,275,137,17,031,811000,3
Cook County,Illinois,180,21,196,290,137,17,031,811000,4
Cook County,Illinois,173,72,232,287,181,17,031,811000,5
Cook County,Illinois,31,68,96,124,58,17,031,811100,1
Cook County,Illinois,148,73,566,506,387,17,031,811100,2
Cook County,Illinois,85,78,138,318,156,17,031,811100,3
Cook County,Illinois,188,185,413,281,47,17,031,811100,4
Cook County,Illinois,63,200,737,340,351,17,031,811100,5
Cook County,Illinois,118,88,324,252,100,17,031,811200,1
Cook County,Illinois,509,163,508,395,253,17,031,811200,2
Cook County,Illinois,92,66,331,306,97,17,031,811200,3
Cook County,Illinois,210,136,230,299,177,17,031,811200,4
Cook County,Illinois,139,113,204,291,58,17,031,811200,5
Cook County,Illinois,203,224,443,395,171,17,031,811301,1
Cook County,Illinois,130,131,153,306,64,17,031,811301,2
Cook County,Illinois,217,306,231,269,153,17,031,811301,3
Cook County,Illinois,426,144,406,287,179,17,031,811301,4
Cook County,Illinois,227,81,256,258,114,17,031,811302,1
Cook County,Illinois,701,199,766,432,140,17,031,811302,2
Cook County,Illinois,396,200,355,278,139,17,031,811401,1
Cook County,Illinois,160,79,299,248,98,17,031,811401,2
Cook County,Illinois,155,55,188,314,114,17,031,811401,3
Cook County,Illinois,191,48,389,378,50,17,031,811401,4
Cook County,Illinois,137,115,194,416,229,17,031,811401,5
Cook County,Illinois,229,107,485,297,92,17,031,811402,1
Cook County,Illinois,269,147,409,449,244,17,031,811402,2
Cook County,Illinois,286,125,475,382,217,17,031,811402,3
Cook County,Illinois,354,156,484,525,213,17,031,811500,1
Cook County,Illinois,261,146,440,330,170,17,031,811500,2
